"gene1","module1","X88","X89","X90","X92","X93","X94","X97","X99","X101","X103","X104","X105","X108","X109","X110","Gene.name"
"ENSMUSG00000039081","blue",1875,1442,1755,2166,1730,1444,2764,1211,1719,1678,1300,1224,1959,1150,1990,"Zfp503"
"ENSMUSG00000039114","yellow",579,575,652,746,1135,455,789,221,374,250,203,214,428,296,483,"Nrn1"
"ENSMUSG00000039115","yellow",1711,1593,2147,2021,2800,1659,2771,1898,2576,1763,1777,2004,2863,2466,2788,"Itga9"
"ENSMUSG00000039126","turquoise",311,238,205,242,274,286,471,391,439,496,398,509,476,646,564,"Prune2"
"ENSMUSG00000039145","turquoise",610,427,373,652,496,591,1091,692,822,803,700,807,880,830,1070,"Camk1d"
"ENSMUSG00000039146","turquoise",48,27,35,48,39,36,80,88,68,111,95,95,66,120,158,"Ifi44l"
"ENSMUSG00000039168","turquoise",1450,1301,1635,1698,1640,1305,2555,1906,2135,1966,1878,2029,2666,2584,2707,"Dap"
"ENSMUSG00000039196","turquoise",29,42,61,34,56,35,58,118,80,124,106,138,126,147,120,"Orm1"
"ENSMUSG00000039202","yellow",8673,8151,8544,11121,13852,7704,14499,7938,11921,7651,7988,8639,11378,9521,11543,"Abhd2"
"ENSMUSG00000039218","blue",11818,10314,5838,12234,11817,8786,21634,8927,11261,8384,9528,9561,11361,8493,15657,"Srrm2"
"ENSMUSG00000039239","turquoise",924,800,914,1500,1152,1063,2728,1377,2211,1606,1692,1911,2040,1814,2475,"Tgfb2"
"ENSMUSG00000039252","turquoise",299,224,194,270,301,242,513,397,562,565,489,560,664,695,901,"Lgi2"
"ENSMUSG00000039264","red",311,222,246,519,392,476,1022,365,325,368,409,318,336,301,460,"Gimap3"
"ENSMUSG00000039269","brown",0,0,0,0,0,39,0,0,0,0,0,0,0,1,0,"2300002M23Rik"
"ENSMUSG00000039304","blue",4235,3610,2352,5391,4296,3441,6834,2516,4463,4094,3205,3202,5040,2634,5602,"Tnfsf10"
"ENSMUSG00000039316","turquoise",683,577,603,763,707,573,1224,921,926,972,857,1026,1117,1186,1195,"Rftn1"
"ENSMUSG00000039323","turquoise",4503,5117,6495,5824,6795,4403,12052,10175,10628,7892,10267,10767,14395,13999,13653,"Igfbp2"
"ENSMUSG00000039376","brown",123,121,73,160,81,200,164,68,187,85,60,113,129,72,235,"Synpo2l"
"ENSMUSG00000039377","blue",1117,1058,1387,1598,1326,1421,2834,731,1276,1043,1117,1340,1538,876,1694,"Hlx"
"ENSMUSG00000039395","turquoise",165,109,92,93,111,143,195,207,165,181,148,228,260,339,258,"Mreg"
"ENSMUSG00000039405","green",1541,1365,1580,1455,1164,1247,2634,1760,2107,1127,1195,1264,2991,1450,2154,"Prss23"
"ENSMUSG00000039457","blue",2652,2180,2122,2583,2577,2845,4368,1506,2585,1533,1722,1603,2750,1849,3031,"Ppl"
"ENSMUSG00000039481","turquoise",87,76,149,167,158,161,388,171,267,229,200,174,246,225,273,"Nrtn"
"ENSMUSG00000039518","brown",25,17,26,30,47,172,29,24,31,31,14,26,36,25,24,"Cdsn"
"ENSMUSG00000039519","turquoise",93,50,77,125,79,119,252,182,194,242,204,288,214,282,307,"Cyp7b1"
"ENSMUSG00000039628","blue",121,94,84,80,55,77,164,40,80,46,44,47,82,46,81,"Hs3st6"
"ENSMUSG00000039697","turquoise",619,519,494,844,607,573,1130,785,895,845,814,938,1015,1142,1286,"Ncoa7"
"ENSMUSG00000039706","blue",2294,1926,1867,1917,1715,1534,2947,1797,2278,1312,1255,1324,2900,1446,2423,"Ldb2"
"ENSMUSG00000039813","turquoise",231,225,370,378,478,331,596,502,490,583,522,675,596,818,623,"Tbc1d2"
"ENSMUSG00000039891","brown",254,185,176,334,155,433,455,186,423,172,168,234,262,181,595,"Txlnb"
"ENSMUSG00000039911","turquoise",528,410,383,346,384,349,693,506,669,478,523,585,791,741,791,"Spsb1"
"ENSMUSG00000039942","turquoise",144,112,98,192,165,172,313,215,242,311,208,221,227,272,398,"Ptger4"
"ENSMUSG00000039960","green",620,526,501,422,446,340,705,528,806,390,406,411,917,546,725,"Rhou"
"ENSMUSG00000039982","blue",1115,908,847,971,716,612,1292,831,957,655,782,829,1376,843,1013,"Dtx4"
"ENSMUSG00000040016","turquoise",89,66,44,62,79,69,143,141,166,137,118,218,192,183,146,"Ptger3"
"ENSMUSG00000040026","turquoise",44,37,40,26,49,37,172,655,134,710,365,542,497,883,570,"Saa3"
"ENSMUSG00000040035","turquoise",518,385,243,289,278,309,758,824,665,387,384,517,901,405,945,"Disp2"
"ENSMUSG00000040046","turquoise",3,2,7,2,3,9,11,74,62,91,86,102,79,108,105,"Tph1"
"ENSMUSG00000040055","yellow",116,110,167,157,152,87,234,63,104,45,59,56,129,93,82,"Gjb6"
"ENSMUSG00000040061","turquoise",313,263,276,477,471,353,715,438,397,553,549,693,403,739,614,"Plcb2"
"ENSMUSG00000040133","turquoise",20,6,5,9,2,14,26,64,48,52,30,86,36,63,56,"Gpr176"
"ENSMUSG00000040152","turquoise",6080,3636,2915,3517,3761,4997,7393,5968,7193,4685,5885,10716,8484,8535,14447,"Thbs1"
"ENSMUSG00000040154","brown",3,1,1,6,8,61,12,4,5,6,8,12,11,7,7,"Wfdc5"
"ENSMUSG00000040170","blue",30574,27297,23690,32671,23099,29468,58559,23229,35999,20726,21927,13837,38921,23817,36305,"Fmo2"
"ENSMUSG00000040181","blue",9783,8268,8752,12545,8043,9025,18398,5974,9736,5196,5009,4075,10070,4507,9247,"Fmo1"
"ENSMUSG00000040229","turquoise",71,57,67,123,56,79,148,108,136,192,135,164,159,137,169,"Gpr34"
"ENSMUSG00000040247","red",196,155,149,363,239,278,577,201,200,243,239,209,212,143,275,"Tbc1d10c"
"ENSMUSG00000040253","blue",1819,2044,1514,2309,1676,1766,3050,1533,2608,1542,1209,1179,1622,1310,2396,"Gbp7"
"ENSMUSG00000040260","blue",1695,1302,1052,1014,910,750,1447,1178,1627,761,1008,1005,1821,1039,1444,"Daam2"
"ENSMUSG00000040264","blue",1017,1061,850,1111,870,943,1504,809,1270,800,638,708,867,735,1307,"Gbp2b"
"ENSMUSG00000040265","turquoise",230,222,243,289,276,222,542,361,403,428,460,409,500,518,652,"Dnm3"
"ENSMUSG00000040276","turquoise",28,29,19,67,49,57,112,57,59,97,94,104,61,99,68,"Pacsin1"
"ENSMUSG00000040283","turquoise",47,70,74,72,66,53,126,460,133,312,451,575,326,1070,920,"Btnl9"
"ENSMUSG00000040289","blue",1473,1343,1454,2309,1138,1353,2587,1335,2079,1011,982,888,2396,1059,1939,"Hey1"
"ENSMUSG00000040314","turquoise",2,2,6,0,1,1,2,13,16,21,21,20,9,38,25,"Ctsg"
"ENSMUSG00000040364","yellow",91,115,172,171,278,109,152,55,84,80,52,102,92,78,106,"Sec1"
"ENSMUSG00000040430","blue",3350,2972,2977,4780,3714,3289,6873,2304,3953,2579,2353,2472,4168,2245,4384,"Pitpnc1"
"ENSMUSG00000040488","blue",18506,16333,12242,18792,15623,15881,31472,12063,18517,12458,13253,10516,21814,14635,22607,"Ltbp4"
"ENSMUSG00000040522","turquoise",491,421,328,480,454,361,683,494,640,574,630,658,646,937,819,"Tlr8"
"ENSMUSG00000040552","turquoise",115,105,91,141,111,122,255,292,243,404,299,522,299,322,341,"C3ar1"
"ENSMUSG00000040564","yellow",253,230,394,357,630,202,397,269,337,201,270,251,360,375,361,"Apoc1"
"ENSMUSG00000040584","turquoise",891,826,855,1429,1051,1093,2411,1375,1862,1359,1279,1529,1902,1657,2398,"Abcb1a"
"ENSMUSG00000040592","red",269,211,206,690,553,480,1050,382,389,621,383,327,411,238,419,"Cd79b"
"ENSMUSG00000040605","turquoise",367,345,356,457,296,318,670,540,669,475,524,534,826,686,884,"Bace2"
"ENSMUSG00000040612","turquoise",332,278,211,318,314,323,686,1029,915,1030,902,1186,856,1080,1057,"Ildr2"
"ENSMUSG00000040613","turquoise",209,189,238,319,260,268,526,430,356,658,604,715,518,640,615,"Apobec1"
"ENSMUSG00000040653","yellow",1418,1427,1560,1608,1702,1329,2147,1055,1675,965,1048,1181,1780,1421,1577,"Ppp1r14c"
"ENSMUSG00000040663","blue",213,226,229,377,314,206,506,177,193,179,223,228,233,153,349,"Clcf1"
"ENSMUSG00000040675","turquoise",148,126,145,248,335,330,572,298,388,458,383,413,308,391,546,"Mthfd1l"
"ENSMUSG00000040694","brown",43,44,34,69,32,309,60,31,71,30,28,44,50,33,98,"Apobec2"
"ENSMUSG00000040710","turquoise",1014,854,724,1620,1167,1267,2414,1207,1611,1693,1361,1683,1613,1503,2025,"St8sia4"
"ENSMUSG00000040711","turquoise",1021,900,665,858,846,730,1418,1344,1349,1124,1279,1456,1719,1690,1760,"Sh3pxd2b"
"ENSMUSG00000040713","turquoise",2727,2125,2466,2867,2508,2485,4967,3897,3869,3550,3598,4009,4692,5248,4547,"Creg1"
"ENSMUSG00000040717","blue",1154,926,685,1359,1046,918,1850,631,1081,726,703,614,1120,644,1096,"Il17rd"
"ENSMUSG00000040722","turquoise",173,157,222,260,239,185,432,412,406,451,383,566,413,586,595,"Scamp5"
"ENSMUSG00000040724","blue",723,768,591,881,397,416,1036,383,680,335,356,240,746,387,749,"Kcna2"
"ENSMUSG00000040747","turquoise",886,633,846,1177,986,1041,1943,1468,1404,1671,1363,1655,1676,1907,1786,"Cd53"
"ENSMUSG00000040751","turquoise",97,81,96,127,118,111,298,236,152,215,209,250,210,218,296,"Lat2"
"ENSMUSG00000040809","turquoise",2332,1544,2456,2494,2442,2209,3461,2428,2731,2871,3259,2523,3010,5966,3218,"Chil3"
"ENSMUSG00000040856","yellow",16,619,3453,3688,8266,16,236,150,1604,126,81,68,167,60,286,"Dlk1"
"ENSMUSG00000040907","turquoise",153,145,184,184,180,185,473,251,196,248,245,379,257,294,315,"Atp1a3"
"ENSMUSG00000040938","blue",944,861,1007,1433,1135,1049,2521,777,1168,825,935,865,1243,834,1302,"Slc16a11"
"ENSMUSG00000040950","turquoise",680,425,489,599,380,472,713,768,885,848,726,901,1269,1057,1173,"Mgl2"
"ENSMUSG00000040969","yellow",776,761,749,988,1095,701,1251,574,1023,642,686,777,946,954,997,"Arhgef38"
"ENSMUSG00000040987","blue",324,207,194,371,236,240,482,171,254,165,175,134,349,179,363,"Mill2"
"ENSMUSG00000041012","yellow",545,488,617,602,629,420,802,353,603,381,414,444,712,517,670,"Cmtm8"
"ENSMUSG00000041046","turquoise",97,88,131,58,57,63,177,261,135,114,162,207,210,283,279,"Ramp3"
"ENSMUSG00000041119","blue",533,527,748,737,488,492,1191,494,452,362,444,426,715,405,579,"Pde9a"
"ENSMUSG00000041134","blue",5675,5231,3881,7836,5585,4705,10244,3643,6269,4438,4140,4269,7199,4083,7364,"Cyyr1"
"ENSMUSG00000041193","turquoise",4,8,4,7,4,7,10,29,25,21,27,53,17,21,36,"Pla2g5"
"ENSMUSG00000041202","turquoise",170,142,114,196,184,167,502,542,561,644,603,538,573,795,856,"Pla2g2d"
"ENSMUSG00000041247","yellow",7582,8224,9775,10235,14313,8147,13744,8174,11429,8949,8344,10986,11985,12611,13075,"Lamp3"
"ENSMUSG00000041301","blue",521,508,354,621,418,373,869,248,623,255,252,326,549,331,497,"Cftr"
"ENSMUSG00000041324","turquoise",22,18,14,19,25,21,69,64,75,76,59,111,54,89,122,"Inhba"
"ENSMUSG00000041351","yellow",628,771,1034,1172,1777,781,1558,711,1035,791,814,914,908,1128,1285,"Rap1gap"
"ENSMUSG00000041361","blue",1711,1421,1866,1832,1241,1107,2634,906,1553,997,991,810,1750,808,1514,"Myzap"
"ENSMUSG00000041378","blue",9122,8246,10218,9609,6570,7590,16522,8693,10837,5721,6453,5821,13423,6426,11306,"Cldn5"
"ENSMUSG00000041445","turquoise",609,650,619,1048,854,828,1614,1138,1135,1180,1231,1459,1448,1700,2223,"Mmrn2"
"ENSMUSG00000041476","brown",84,73,57,94,50,162,140,64,181,67,49,88,103,55,230,"Smpx"
"ENSMUSG00000041479","blue",381,325,377,554,347,336,683,304,392,256,219,321,324,225,358,"Syt15"
"ENSMUSG00000041482","turquoise",1211,1064,890,1822,1306,960,2611,1362,2112,1408,1741,1718,2118,1745,2842,"Piezo2"
"ENSMUSG00000041538","red",253,182,145,687,395,414,814,314,334,399,363,356,306,254,424,"H2-Ob"
"ENSMUSG00000041548","green",783,579,622,471,463,647,857,598,1039,522,491,615,1111,729,1026,"Hspb8"
"ENSMUSG00000041559","turquoise",432,350,331,342,348,370,589,731,576,534,568,774,788,693,624,"Fmod"
"ENSMUSG00000041560","blue",2659,2363,3172,3866,3252,3260,5797,2661,3352,2551,2637,2592,3397,3049,3942,"Nop53"
"ENSMUSG00000041605","yellow",43,63,122,114,228,79,95,55,66,50,43,58,81,43,81,"5730559C18Rik"
"ENSMUSG00000041633","turquoise",506,447,443,642,547,539,1083,905,824,1044,1028,1208,1001,1491,1489,"Kctd12b"
"ENSMUSG00000041642","red",440,400,294,946,708,703,1432,500,539,690,658,634,543,463,719,"Kif21b"
"ENSMUSG00000041644","blue",150,69,64,86,73,67,191,49,91,41,54,31,96,33,112,"Slc5a12"
"ENSMUSG00000041654","turquoise",281,262,280,365,385,323,576,510,483,457,442,584,564,656,595,"Slc39a11"
"ENSMUSG00000041729","blue",1596,1304,1024,1059,972,787,1688,814,1214,752,798,658,1530,861,1344,"Coro2b"
"ENSMUSG00000041737","brown",52,68,35,43,44,117,122,58,165,94,35,46,102,53,111,"Tmem45b"
"ENSMUSG00000041741","blue",3099,2210,1524,2622,2017,2119,3968,1791,2874,1519,1475,1397,2533,1276,2772,"Pde3a"
"ENSMUSG00000041757","turquoise",1256,1118,827,1636,1819,1455,2608,1502,1886,1684,1668,1615,1933,1674,2452,"Plekha6"
"ENSMUSG00000041782","yellow",167,161,252,261,342,293,315,158,173,144,165,165,223,169,233,"Lad1"
"ENSMUSG00000041794","blue",381,317,651,419,247,348,874,248,278,116,128,136,311,143,236,"Myrip"
"ENSMUSG00000041797","turquoise",493,395,256,466,380,375,812,558,770,595,559,615,755,709,1065,"Abca9"
"ENSMUSG00000041801","turquoise",1223,995,1084,967,910,977,1948,1981,2361,1710,1629,1777,2773,2210,2984,"Phlda3"
"ENSMUSG00000041828","blue",2501,2070,1583,3282,2288,2752,5674,1856,3274,2006,1903,1686,2806,2310,4127,"Abca8a"
"ENSMUSG00000041842","blue",1038,860,821,1108,895,781,1745,602,1158,708,682,708,1079,788,1109,"Fhdc1"
"ENSMUSG00000041984","brown",42,29,30,26,22,1554,36,8,28,10,14,16,40,22,36,"Rptn"
"ENSMUSG00000041991","brown",0,0,2,0,0,104,0,0,1,0,0,0,0,0,1,"Hrnr"
"ENSMUSG00000042031","brown",0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,"Lce3b"
"ENSMUSG00000042066","blue",5591,4967,4903,5336,3815,3475,8659,3515,5884,2686,2717,2242,5663,2517,5002,"Tmcc2"
"ENSMUSG00000042092","brown",0,0,0,0,0,122,0,0,0,0,0,1,0,1,0,"Lce1c"
"ENSMUSG00000042099","blue",2957,2942,2729,3104,2658,2109,4904,2161,2633,1840,2295,1988,3425,2305,3641,"Kank3"
"ENSMUSG00000042115","turquoise",238,202,273,288,213,207,454,415,355,333,322,477,498,353,390,"Klhdc8a"
"ENSMUSG00000042116","turquoise",159,150,185,213,252,238,322,465,404,317,411,575,643,789,706,"Vwa1"
"ENSMUSG00000042124","brown",0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,"Lce1f"
"ENSMUSG00000042190","blue",2751,2668,1931,3253,1921,1677,3906,2229,3017,1901,2089,1917,3706,2107,2845,"Cmklr1"
"ENSMUSG00000042268","yellow",957,1249,1526,1734,2474,820,1443,727,1233,789,853,1169,1159,1012,1078,"Slc26a9"
"ENSMUSG00000042284","blue",2994,2830,1707,4572,3240,2992,6217,2163,3940,2539,2307,2237,3624,2379,4549,"Itga1"
"ENSMUSG00000042367","yellow",69,103,156,104,215,50,60,74,96,65,64,89,98,66,68,"Gjb3"
"ENSMUSG00000042425","turquoise",9,3,8,12,9,2,17,31,25,20,26,64,31,41,39,"Frmpd3"
"ENSMUSG00000042428","blue",1040,857,786,1069,910,874,1969,675,1135,770,635,609,1353,775,1127,"Mgat3"
"ENSMUSG00000042429","turquoise",155,157,241,335,382,168,415,231,362,242,277,416,332,336,339,"Adora1"
"ENSMUSG00000042436","turquoise",17981,17613,15231,15864,14320,13979,24201,20212,20918,18791,18450,15498,29718,25727,31872,"Mfap4"
"ENSMUSG00000042453","blue",326,276,211,403,285,309,623,248,351,195,210,187,315,182,365,"Reln"
"ENSMUSG00000042474","red",186,102,82,447,262,347,571,195,173,384,209,191,163,93,181,"Fcmr"
"ENSMUSG00000042487","blue",616,541,516,438,317,315,657,384,475,283,295,293,800,350,460,"Leo1"
"ENSMUSG00000042510","turquoise",2346,1977,1996,1940,2046,2071,4096,2849,3683,1602,2394,2497,3806,3501,3716,"AA986860"
"ENSMUSG00000042622","turquoise",654,563,686,581,662,817,1272,1003,970,598,747,934,1271,1067,1506,"Maff"
"ENSMUSG00000042686","brown",93,54,41,81,51,152,129,54,104,40,49,37,88,59,90,"Jph1"
"ENSMUSG00000042712","turquoise",2345,2141,3017,2352,2961,2073,3363,2786,3033,2368,2436,2956,3904,3596,3843,"Tceal9"
"ENSMUSG00000042717","turquoise",216,217,180,268,276,336,552,265,351,374,357,399,374,406,704,"Ppp1r3a"
"ENSMUSG00000042750","yellow",208,282,402,368,608,235,319,56,166,28,37,32,92,40,111,"Bex2"
"ENSMUSG00000042784","yellow",4564,4686,5493,5611,8212,4596,7740,4489,5645,5194,4951,6225,6424,6869,6731,"Muc1"
"ENSMUSG00000042807","blue",2034,1633,1598,1904,1277,1250,3193,1501,2360,1207,1422,1263,2454,1548,2292,"Hecw2"
"ENSMUSG00000042812","blue",5849,5392,6416,6360,4923,5870,12527,4780,7104,3530,3639,3864,8221,4123,7955,"Foxf1"
"ENSMUSG00000042834","turquoise",941,883,885,1454,1244,1463,2245,1520,1735,1559,1715,1640,1808,1919,2641,"Nrep"
"ENSMUSG00000042845","turquoise",3,5,3,9,5,48,32,29,24,53,34,56,24,32,56,"Wfdc12"
"ENSMUSG00000042851","red",130,112,159,367,208,246,461,178,226,268,252,225,197,162,257,"Zc3h6"
"ENSMUSG00000042985","blue",1532,956,802,1390,1121,1312,2419,1070,1714,841,708,496,1692,749,1745,"Upk3b"
"ENSMUSG00000043008","turquoise",206,178,233,405,317,335,648,368,326,393,465,473,447,482,498,"Klhl6"
"ENSMUSG00000043017","turquoise",152,99,117,140,165,201,317,398,256,444,399,424,413,590,456,"Ptgir"
"ENSMUSG00000043154","blue",1027,893,804,1245,953,1055,1811,754,1375,719,694,785,1205,843,1390,"Ppp2r3a"
"ENSMUSG00000043157","turquoise",143,136,173,190,184,180,285,328,231,324,317,344,348,557,361,"Arl11"
"ENSMUSG00000043165","brown",40,22,13,24,25,10176,24,16,17,6,15,11,21,41,22,"Lor"
"ENSMUSG00000043230","blue",268,211,115,157,83,51,145,84,115,66,73,48,276,66,94,"Fam124b"
"ENSMUSG00000043336","turquoise",2074,1926,1647,2187,1886,2141,3958,2574,3625,2214,2076,2539,3978,2975,4680,"Filip1l"
"ENSMUSG00000043366","turquoise",4,1,0,0,1,3,7,16,6,9,15,27,13,20,30,"Olfr78"
"ENSMUSG00000043384","blue",1266,1086,734,1122,885,768,1718,741,1227,751,764,771,1316,846,1511,"Gprasp1"
"ENSMUSG00000043421","blue",1346,1280,2098,1984,1200,1406,3177,867,1411,637,739,729,1653,649,1416,"Hilpda"
"ENSMUSG00000043430","brown",7,8,4,2,3,160,11,9,10,11,6,4,19,8,15,"Psapl1"
"ENSMUSG00000043461","brown",13,12,11,10,13,119,16,24,33,30,24,24,55,33,50,"Sptssb"
"ENSMUSG00000043496","blue",730,478,426,809,560,549,946,282,520,477,427,370,562,407,592,"Tril"
"ENSMUSG00000043613","turquoise",286,209,130,121,123,167,370,356,474,434,341,571,554,444,595,"Mmp3"
"ENSMUSG00000043639","brown",85,91,79,102,60,143,176,49,151,64,80,103,96,71,246,"Rbm20"
"ENSMUSG00000043664","blue",411,337,390,576,355,390,738,200,363,278,227,242,383,222,425,"Tmem221"
"ENSMUSG00000043668","blue",368,309,279,424,346,316,550,138,264,202,209,193,378,178,369,"Tox3"
"ENSMUSG00000043681","brown",3,2,3,2,5,220,4,4,3,5,2,2,5,8,4,"Fam25c"
"ENSMUSG00000043740","turquoise",39,32,37,54,35,44,113,160,52,156,140,200,87,191,118,"B430306N03Rik"
"ENSMUSG00000043885","turquoise",911,788,733,1147,947,896,2013,1281,1519,1237,1285,1381,1665,1635,1867,"Slc36a4"
"ENSMUSG00000043953","blue",923,828,791,1144,788,716,1403,564,725,605,615,593,974,638,945,"Ccrl2"
"ENSMUSG00000044017","turquoise",257,169,150,218,190,222,458,344,397,295,309,361,373,390,446,"Adgrd1"
"ENSMUSG00000044041","brown",4,1,3,2,1,10101,7,2,7,5,5,2,10,35,7,"Krt13"
"ENSMUSG00000044052","turquoise",16,25,16,29,21,10,54,68,41,57,51,51,58,37,109,"Ccr10"
"ENSMUSG00000044086","brown",23,18,23,37,29,154,61,25,41,17,14,31,22,30,76,"Lmod3"
"ENSMUSG00000044103","brown",28,11,36,13,10,77,74,15,29,23,16,16,23,16,23,"Il1f9"
"ENSMUSG00000044199","blue",453,379,374,556,373,356,791,293,411,336,279,268,506,229,465,"S1pr4"
"ENSMUSG00000044258","blue",3677,3051,3650,3619,2669,3001,6314,3790,4962,2591,2780,2889,6076,3374,5848,"Ctla2a"
"ENSMUSG00000044303","turquoise",41,72,98,63,126,75,145,333,350,326,330,355,458,372,518,"Cdkn2a"
"ENSMUSG00000044322","brown",0,0,0,0,0,201,1,0,1,0,0,1,0,0,2,"Dsc1"
"ENSMUSG00000044337","turquoise",692,614,645,969,803,833,1924,1178,1340,692,794,1224,1380,1353,1731,"Ackr3"
"ENSMUSG00000044338","blue",1936,1669,1820,2918,1887,1820,3275,1216,1668,1836,1583,1782,2627,1750,2316,"Aplnr"
"ENSMUSG00000044340","blue",1732,1536,1339,1847,1613,1370,2743,1060,1730,1214,1146,1169,2060,1285,1983,"Phlpp1"
"ENSMUSG00000044433","yellow",440,527,522,529,787,417,743,435,537,330,406,462,577,387,522,"Camsap3"
"ENSMUSG00000044456","blue",2993,2326,2469,2326,1864,1887,4138,1989,2853,1800,2044,1759,3451,2213,2984,"Rin3"
"ENSMUSG00000044461","blue",250,218,189,350,282,342,478,216,287,234,197,148,341,190,292,"Shisa2"
"ENSMUSG00000044469","turquoise",48,45,63,93,120,41,97,116,82,112,138,145,121,160,166,"Tnfaip8l1"
"ENSMUSG00000044534","blue",1415,1166,1054,1380,1028,901,2179,885,1556,901,949,741,1663,904,1693,"Ackr2"
"ENSMUSG00000044594","brown",0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,"Serpinb3a"
"ENSMUSG00000044707","blue",118,121,89,55,53,30,78,48,70,27,24,36,130,40,53,"Ccnjl"
"ENSMUSG00000044708","turquoise",24,41,29,34,22,47,60,89,70,67,88,103,83,88,122,"Kcnj10"
"ENSMUSG00000044712","turquoise",185,163,182,354,251,225,467,292,317,379,301,420,278,434,462,"Slc38a6"
"ENSMUSG00000044737","brown",18,39,75,81,113,205,45,57,63,43,35,48,32,54,44,"Klk14"
"ENSMUSG00000044770","red",55,57,53,184,123,154,238,91,98,111,84,82,80,66,122,"Scml4"
"ENSMUSG00000044811","turquoise",284,235,302,345,326,289,454,517,427,542,574,687,576,944,699,"Cd300c2"
"ENSMUSG00000044864","blue",3102,2376,2006,3115,2389,2078,4482,1888,3245,1949,1916,2040,3395,1974,3138,"Ankrd50"
"ENSMUSG00000044951","brown",211,189,98,251,101,512,371,77,328,117,147,197,238,143,582,"Mylk4"
"ENSMUSG00000044968","turquoise",166,128,160,175,186,196,377,315,293,250,287,283,311,454,416,"Napepld"
"ENSMUSG00000045027","yellow",17,37,151,74,165,14,35,47,63,26,25,14,34,19,41,"Prss22"
"ENSMUSG00000045034","turquoise",2,5,8,2,8,0,14,24,10,16,28,66,29,40,20,"Ankrd34b"
"ENSMUSG00000045038","blue",2413,2035,1725,2869,2102,2185,4312,1791,2738,1786,1788,1677,2958,1825,3234,"Prkce"
"ENSMUSG00000045062","turquoise",82,39,58,79,72,64,229,102,153,139,172,218,177,173,296,"Pcdhb7"
"ENSMUSG00000045092","blue",6737,5774,6021,7115,5616,6659,12270,5991,7710,3877,5245,5014,9763,6369,8554,"S1pr1"
"ENSMUSG00000045136","turquoise",169,147,124,67,120,92,224,272,331,189,217,194,499,236,307,"Tubb2b"
"ENSMUSG00000045193","red",882,708,1130,2330,1330,1473,3000,1116,1289,1465,1634,1532,1156,1192,1511,"Cirbp"
"ENSMUSG00000045201","turquoise",14,16,14,26,26,22,42,39,33,46,56,86,38,105,104,"Lrrc3b"
"ENSMUSG00000045312","turquoise",346,342,292,308,435,374,562,1366,674,1027,991,1689,1180,2044,1153,"Lhfpl2"
"ENSMUSG00000045319","blue",246,263,271,206,252,209,317,172,307,125,151,181,337,207,278,"Proser2"
"ENSMUSG00000045326","turquoise",100,68,95,86,71,82,178,154,180,154,136,187,199,199,219,"Fndc7"
"ENSMUSG00000045333","turquoise",92,89,84,98,70,92,141,138,165,146,169,185,235,242,280,"Zfp423"
"ENSMUSG00000045362","turquoise",60,49,57,119,115,98,145,169,123,153,148,268,176,259,154,"Tnfrsf26"
"ENSMUSG00000045377","turquoise",121,166,153,217,137,193,370,211,177,218,270,313,317,353,383,"Tmem88"
"ENSMUSG00000045394","yellow",1921,1602,2115,2165,2464,1830,2988,1553,2265,1668,1509,1685,2587,1859,2498,"Epcam"
"ENSMUSG00000045441","blue",1006,690,336,830,610,470,1022,445,773,407,400,386,785,448,613,"Gprin3"
"ENSMUSG00000045475","brown",0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,"Lce3c"
"ENSMUSG00000045498","turquoise",66,84,65,67,69,56,160,105,127,153,125,142,172,137,239,"Pcdhb3"
