"gene1","module1","X88","X89","X90","X92","X93","X94","X97","X99","X101","X103","X104","X105","X108","X109","X110","Gene.name"
"ENSMUSG00000040717","blue",1154,926,685,1359,1046,918,1850,631,1081,726,703,614,1120,644,1096,"Il17rd"
"ENSMUSG00000040722","turquoise",173,157,222,260,239,185,432,412,406,451,383,566,413,586,595,"Scamp5"
"ENSMUSG00000040724","blue",723,768,591,881,397,416,1036,383,680,335,356,240,746,387,749,"Kcna2"
"ENSMUSG00000040747","turquoise",886,633,846,1177,986,1041,1943,1468,1404,1671,1363,1655,1676,1907,1786,"Cd53"
"ENSMUSG00000040751","turquoise",97,81,96,127,118,111,298,236,152,215,209,250,210,218,296,"Lat2"
"ENSMUSG00000040752","grey",8213,7132,6258,10768,4960,8737,15136,5074,11850,4995,4508,7842,7106,4483,16544,"Myh6"
"ENSMUSG00000040808","grey",698,598,758,628,659,616,962,466,736,499,534,604,862,924,855,"S100g"
"ENSMUSG00000040809","turquoise",2332,1544,2456,2494,2442,2209,3461,2428,2731,2871,3259,2523,3010,5966,3218,"Chil3"
"ENSMUSG00000040907","turquoise",153,145,184,184,180,185,473,251,196,248,245,379,257,294,315,"Atp1a3"
"ENSMUSG00000040938","blue",944,861,1007,1433,1135,1049,2521,777,1168,825,935,865,1243,834,1302,"Slc16a11"
"ENSMUSG00000040943","grey",802,673,512,1029,986,684,1480,651,817,694,831,794,774,701,1190,"Tet2"
"ENSMUSG00000040950","turquoise",680,425,489,599,380,472,713,768,885,848,726,901,1269,1057,1173,"Mgl2"
"ENSMUSG00000040987","blue",324,207,194,371,236,240,482,171,254,165,175,134,349,179,363,"Mill2"
"ENSMUSG00000041046","turquoise",97,88,131,58,57,63,177,261,135,114,162,207,210,283,279,"Ramp3"
"ENSMUSG00000041119","blue",533,527,748,737,488,492,1191,494,452,362,444,426,715,405,579,"Pde9a"
"ENSMUSG00000041134","blue",5675,5231,3881,7836,5585,4705,10244,3643,6269,4438,4140,4269,7199,4083,7364,"Cyyr1"
"ENSMUSG00000041193","turquoise",4,8,4,7,4,7,10,29,25,21,27,53,17,21,36,"Pla2g5"
"ENSMUSG00000041202","turquoise",170,142,114,196,184,167,502,542,561,644,603,538,573,795,856,"Pla2g2d"
"ENSMUSG00000041220","grey",464,550,284,390,258,465,754,314,773,444,309,304,759,361,744,"Elovl6"
"ENSMUSG00000041301","blue",521,508,354,621,418,373,869,248,623,255,252,326,549,331,497,"Cftr"
"ENSMUSG00000041324","turquoise",22,18,14,19,25,21,69,64,75,76,59,111,54,89,122,"Inhba"
"ENSMUSG00000041361","blue",1711,1421,1866,1832,1241,1107,2634,906,1553,997,991,810,1750,808,1514,"Myzap"
"ENSMUSG00000041378","blue",9122,8246,10218,9609,6570,7590,16522,8693,10837,5721,6453,5821,13423,6426,11306,"Cldn5"
"ENSMUSG00000041445","turquoise",609,650,619,1048,854,828,1614,1138,1135,1180,1231,1459,1448,1700,2223,"Mmrn2"
"ENSMUSG00000041476","brown",84,73,57,94,50,162,140,64,181,67,49,88,103,55,230,"Smpx"
"ENSMUSG00000041479","blue",381,325,377,554,347,336,683,304,392,256,219,321,324,225,358,"Syt15"
"ENSMUSG00000041481","grey",262,224,346,674,248,348,867,657,741,386,343,417,458,347,582,"Serpina3g"
"ENSMUSG00000041482","turquoise",1211,1064,890,1822,1306,960,2611,1362,2112,1408,1741,1718,2118,1745,2842,"Piezo2"
"ENSMUSG00000041559","turquoise",432,350,331,342,348,370,589,731,576,534,568,774,788,693,624,"Fmod"
"ENSMUSG00000041560","blue",2659,2363,3172,3866,3252,3260,5797,2661,3352,2551,2637,2592,3397,3049,3942,"Nop53"
"ENSMUSG00000041616","grey",523,598,282,756,230,1339,1535,265,4331,346,218,1939,898,393,4005,"Nppa"
"ENSMUSG00000041633","turquoise",506,447,443,642,547,539,1083,905,824,1044,1028,1208,1001,1491,1489,"Kctd12b"
"ENSMUSG00000041644","blue",150,69,64,86,73,67,191,49,91,41,54,31,96,33,112,"Slc5a12"
"ENSMUSG00000041654","turquoise",281,262,280,365,385,323,576,510,483,457,442,584,564,656,595,"Slc39a11"
"ENSMUSG00000041702","grey",1557,1344,647,1665,1390,1085,2422,1316,1977,1212,1171,1285,1933,1470,1981,"Btbd7"
"ENSMUSG00000041729","blue",1596,1304,1024,1059,972,787,1688,814,1214,752,798,658,1530,861,1344,"Coro2b"
"ENSMUSG00000041737","brown",52,68,35,43,44,117,122,58,165,94,35,46,102,53,111,"Tmem45b"
"ENSMUSG00000041741","blue",3099,2210,1524,2622,2017,2119,3968,1791,2874,1519,1475,1397,2533,1276,2772,"Pde3a"
"ENSMUSG00000041757","turquoise",1256,1118,827,1636,1819,1455,2608,1502,1886,1684,1668,1615,1933,1674,2452,"Plekha6"
"ENSMUSG00000041762","grey",1405,1118,1035,1703,1575,1817,3539,1410,2348,1749,1616,1535,1942,1925,2877,"Gpr155"
"ENSMUSG00000041794","blue",381,317,651,419,247,348,874,248,278,116,128,136,311,143,236,"Myrip"
"ENSMUSG00000041797","turquoise",493,395,256,466,380,375,812,558,770,595,559,615,755,709,1065,"Abca9"
"ENSMUSG00000041801","turquoise",1223,995,1084,967,910,977,1948,1981,2361,1710,1629,1777,2773,2210,2984,"Phlda3"
"ENSMUSG00000041828","blue",2501,2070,1583,3282,2288,2752,5674,1856,3274,2006,1903,1686,2806,2310,4127,"Abca8a"
"ENSMUSG00000041842","blue",1038,860,821,1108,895,781,1745,602,1158,708,682,708,1079,788,1109,"Fhdc1"
"ENSMUSG00000041930","grey",182,181,154,96,174,174,229,190,216,95,99,139,243,221,255,"Fam222a"
"ENSMUSG00000041984","brown",42,29,30,26,22,1554,36,8,28,10,14,16,40,22,36,"Rptn"
"ENSMUSG00000041991","brown",0,0,2,0,0,104,0,0,1,0,0,0,0,0,1,"Hrnr"
"ENSMUSG00000042031","brown",0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,"Lce3b"
"ENSMUSG00000042045","grey",344,366,339,383,194,587,668,270,684,223,199,356,503,250,906,"Sln"
"ENSMUSG00000042066","blue",5591,4967,4903,5336,3815,3475,8659,3515,5884,2686,2717,2242,5663,2517,5002,"Tmcc2"
"ENSMUSG00000042092","brown",0,0,0,0,0,122,0,0,0,0,0,1,0,1,0,"Lce1c"
"ENSMUSG00000042099","blue",2957,2942,2729,3104,2658,2109,4904,2161,2633,1840,2295,1988,3425,2305,3641,"Kank3"
"ENSMUSG00000042115","turquoise",238,202,273,288,213,207,454,415,355,333,322,477,498,353,390,"Klhdc8a"
"ENSMUSG00000042116","turquoise",159,150,185,213,252,238,322,465,404,317,411,575,643,789,706,"Vwa1"
"ENSMUSG00000042124","brown",0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,"Lce1f"
"ENSMUSG00000042190","blue",2751,2668,1931,3253,1921,1677,3906,2229,3017,1901,2089,1917,3706,2107,2845,"Cmklr1"
"ENSMUSG00000042284","blue",2994,2830,1707,4572,3240,2992,6217,2163,3940,2539,2307,2237,3624,2379,4549,"Itga1"
"ENSMUSG00000042306","grey",158,140,402,208,437,480,216,186,226,192,151,263,234,214,203,"S100a14"
"ENSMUSG00000042379","grey",419,387,489,916,418,575,828,456,536,391,356,554,683,613,770,"Esm1"
"ENSMUSG00000042425","turquoise",9,3,8,12,9,2,17,31,25,20,26,64,31,41,39,"Frmpd3"
"ENSMUSG00000042428","blue",1040,857,786,1069,910,874,1969,675,1135,770,635,609,1353,775,1127,"Mgat3"
"ENSMUSG00000042429","turquoise",155,157,241,335,382,168,415,231,362,242,277,416,332,336,339,"Adora1"
"ENSMUSG00000042436","turquoise",17981,17613,15231,15864,14320,13979,24201,20212,20918,18791,18450,15498,29718,25727,31872,"Mfap4"
"ENSMUSG00000042453","blue",326,276,211,403,285,309,623,248,351,195,210,187,315,182,365,"Reln"
"ENSMUSG00000042487","blue",616,541,516,438,317,315,657,384,475,283,295,293,800,350,460,"Leo1"
"ENSMUSG00000042510","turquoise",2346,1977,1996,1940,2046,2071,4096,2849,3683,1602,2394,2497,3806,3501,3716,"AA986860"
"ENSMUSG00000042622","turquoise",654,563,686,581,662,817,1272,1003,970,598,747,934,1271,1067,1506,"Maff"
"ENSMUSG00000042644","grey",1852,1823,1761,2835,3185,1980,4262,1835,2568,1977,1920,2277,2318,2064,2711,"Itpr3"
"ENSMUSG00000042686","brown",93,54,41,81,51,152,129,54,104,40,49,37,88,59,90,"Jph1"
"ENSMUSG00000042712","turquoise",2345,2141,3017,2352,2961,2073,3363,2786,3033,2368,2436,2956,3904,3596,3843,"Tceal9"
"ENSMUSG00000042717","turquoise",216,217,180,268,276,336,552,265,351,374,357,399,374,406,704,"Ppp1r3a"
"ENSMUSG00000042745","grey",1552,1222,2126,1596,1547,1631,3119,1945,2733,1243,1376,1607,2980,2380,3554,"Id1"
"ENSMUSG00000042807","blue",2034,1633,1598,1904,1277,1250,3193,1501,2360,1207,1422,1263,2454,1548,2292,"Hecw2"
"ENSMUSG00000042812","blue",5849,5392,6416,6360,4923,5870,12527,4780,7104,3530,3639,3864,8221,4123,7955,"Foxf1"
"ENSMUSG00000042834","turquoise",941,883,885,1454,1244,1463,2245,1520,1735,1559,1715,1640,1808,1919,2641,"Nrep"
"ENSMUSG00000042845","turquoise",3,5,3,9,5,48,32,29,24,53,34,56,24,32,56,"Wfdc12"
"ENSMUSG00000042985","blue",1532,956,802,1390,1121,1312,2419,1070,1714,841,708,496,1692,749,1745,"Upk3b"
"ENSMUSG00000043008","turquoise",206,178,233,405,317,335,648,368,326,393,465,473,447,482,498,"Klhl6"
"ENSMUSG00000043017","turquoise",152,99,117,140,165,201,317,398,256,444,399,424,413,590,456,"Ptgir"
"ENSMUSG00000043110","grey",391,230,175,316,263,287,678,321,454,301,207,167,408,230,524,"Lrrn4"
"ENSMUSG00000043154","blue",1027,893,804,1245,953,1055,1811,754,1375,719,694,785,1205,843,1390,"Ppp2r3a"
"ENSMUSG00000043157","turquoise",143,136,173,190,184,180,285,328,231,324,317,344,348,557,361,"Arl11"
"ENSMUSG00000043165","brown",40,22,13,24,25,10176,24,16,17,6,15,11,21,41,22,"Lor"
"ENSMUSG00000043230","blue",268,211,115,157,83,51,145,84,115,66,73,48,276,66,94,"Fam124b"
"ENSMUSG00000043336","turquoise",2074,1926,1647,2187,1886,2141,3958,2574,3625,2214,2076,2539,3978,2975,4680,"Filip1l"
"ENSMUSG00000043366","turquoise",4,1,0,0,1,3,7,16,6,9,15,27,13,20,30,"Olfr78"
"ENSMUSG00000043384","blue",1266,1086,734,1122,885,768,1718,741,1227,751,764,771,1316,846,1511,"Gprasp1"
"ENSMUSG00000043421","blue",1346,1280,2098,1984,1200,1406,3177,867,1411,637,739,729,1653,649,1416,"Hilpda"
"ENSMUSG00000043430","brown",7,8,4,2,3,160,11,9,10,11,6,4,19,8,15,"Psapl1"
"ENSMUSG00000043461","brown",13,12,11,10,13,119,16,24,33,30,24,24,55,33,50,"Sptssb"
"ENSMUSG00000043496","blue",730,478,426,809,560,549,946,282,520,477,427,370,562,407,592,"Tril"
"ENSMUSG00000043613","turquoise",286,209,130,121,123,167,370,356,474,434,341,571,554,444,595,"Mmp3"
"ENSMUSG00000043639","brown",85,91,79,102,60,143,176,49,151,64,80,103,96,71,246,"Rbm20"
"ENSMUSG00000043664","blue",411,337,390,576,355,390,738,200,363,278,227,242,383,222,425,"Tmem221"
"ENSMUSG00000043668","blue",368,309,279,424,346,316,550,138,264,202,209,193,378,178,369,"Tox3"
"ENSMUSG00000043681","brown",3,2,3,2,5,220,4,4,3,5,2,2,5,8,4,"Fam25c"
"ENSMUSG00000043740","turquoise",39,32,37,54,35,44,113,160,52,156,140,200,87,191,118,"B430306N03Rik"
"ENSMUSG00000043885","turquoise",911,788,733,1147,947,896,2013,1281,1519,1237,1285,1381,1665,1635,1867,"Slc36a4"
"ENSMUSG00000043953","blue",923,828,791,1144,788,716,1403,564,725,605,615,593,974,638,945,"Ccrl2"
"ENSMUSG00000044017","turquoise",257,169,150,218,190,222,458,344,397,295,309,361,373,390,446,"Adgrd1"
"ENSMUSG00000044041","brown",4,1,3,2,1,10101,7,2,7,5,5,2,10,35,7,"Krt13"
"ENSMUSG00000044052","turquoise",16,25,16,29,21,10,54,68,41,57,51,51,58,37,109,"Ccr10"
"ENSMUSG00000044086","brown",23,18,23,37,29,154,61,25,41,17,14,31,22,30,76,"Lmod3"
"ENSMUSG00000044103","brown",28,11,36,13,10,77,74,15,29,23,16,16,23,16,23,"Il1f9"
"ENSMUSG00000044199","blue",453,379,374,556,373,356,791,293,411,336,279,268,506,229,465,"S1pr4"
"ENSMUSG00000044258","blue",3677,3051,3650,3619,2669,3001,6314,3790,4962,2591,2780,2889,6076,3374,5848,"Ctla2a"
"ENSMUSG00000044303","turquoise",41,72,98,63,126,75,145,333,350,326,330,355,458,372,518,"Cdkn2a"
"ENSMUSG00000044322","brown",0,0,0,0,0,201,1,0,1,0,0,1,0,0,2,"Dsc1"
"ENSMUSG00000044337","turquoise",692,614,645,969,803,833,1924,1178,1340,692,794,1224,1380,1353,1731,"Ackr3"
"ENSMUSG00000044338","blue",1936,1669,1820,2918,1887,1820,3275,1216,1668,1836,1583,1782,2627,1750,2316,"Aplnr"
"ENSMUSG00000044340","blue",1732,1536,1339,1847,1613,1370,2743,1060,1730,1214,1146,1169,2060,1285,1983,"Phlpp1"
"ENSMUSG00000044349","grey",296,360,314,480,433,275,933,292,513,322,570,549,387,458,599,"Snhg11"
"ENSMUSG00000044456","blue",2993,2326,2469,2326,1864,1887,4138,1989,2853,1800,2044,1759,3451,2213,2984,"Rin3"
"ENSMUSG00000044461","blue",250,218,189,350,282,342,478,216,287,234,197,148,341,190,292,"Shisa2"
"ENSMUSG00000044469","turquoise",48,45,63,93,120,41,97,116,82,112,138,145,121,160,166,"Tnfaip8l1"
"ENSMUSG00000044534","blue",1415,1166,1054,1380,1028,901,2179,885,1556,901,949,741,1663,904,1693,"Ackr2"
"ENSMUSG00000044594","brown",0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,"Serpinb3a"
"ENSMUSG00000044707","blue",118,121,89,55,53,30,78,48,70,27,24,36,130,40,53,"Ccnjl"
"ENSMUSG00000044708","turquoise",24,41,29,34,22,47,60,89,70,67,88,103,83,88,122,"Kcnj10"
"ENSMUSG00000044712","turquoise",185,163,182,354,251,225,467,292,317,379,301,420,278,434,462,"Slc38a6"
"ENSMUSG00000044737","brown",18,39,75,81,113,205,45,57,63,43,35,48,32,54,44,"Klk14"
"ENSMUSG00000044811","turquoise",284,235,302,345,326,289,454,517,427,542,574,687,576,944,699,"Cd300c2"
"ENSMUSG00000044827","grey",92,67,78,177,134,127,271,141,117,206,160,187,143,108,158,"Tlr1"
"ENSMUSG00000044864","blue",3102,2376,2006,3115,2389,2078,4482,1888,3245,1949,1916,2040,3395,1974,3138,"Ankrd50"
"ENSMUSG00000044951","brown",211,189,98,251,101,512,371,77,328,117,147,197,238,143,582,"Mylk4"
"ENSMUSG00000044968","turquoise",166,128,160,175,186,196,377,315,293,250,287,283,311,454,416,"Napepld"
"ENSMUSG00000045034","turquoise",2,5,8,2,8,0,14,24,10,16,28,66,29,40,20,"Ankrd34b"
"ENSMUSG00000045038","blue",2413,2035,1725,2869,2102,2185,4312,1791,2738,1786,1788,1677,2958,1825,3234,"Prkce"
"ENSMUSG00000045062","turquoise",82,39,58,79,72,64,229,102,153,139,172,218,177,173,296,"Pcdhb7"
"ENSMUSG00000045092","blue",6737,5774,6021,7115,5616,6659,12270,5991,7710,3877,5245,5014,9763,6369,8554,"S1pr1"
"ENSMUSG00000045136","turquoise",169,147,124,67,120,92,224,272,331,189,217,194,499,236,307,"Tubb2b"
"ENSMUSG00000045201","turquoise",14,16,14,26,26,22,42,39,33,46,56,86,38,105,104,"Lrrc3b"
"ENSMUSG00000045312","turquoise",346,342,292,308,435,374,562,1366,674,1027,991,1689,1180,2044,1153,"Lhfpl2"
"ENSMUSG00000045319","blue",246,263,271,206,252,209,317,172,307,125,151,181,337,207,278,"Proser2"
"ENSMUSG00000045326","turquoise",100,68,95,86,71,82,178,154,180,154,136,187,199,199,219,"Fndc7"
"ENSMUSG00000045333","turquoise",92,89,84,98,70,92,141,138,165,146,169,185,235,242,280,"Zfp423"
"ENSMUSG00000045362","turquoise",60,49,57,119,115,98,145,169,123,153,148,268,176,259,154,"Tnfrsf26"
"ENSMUSG00000045377","turquoise",121,166,153,217,137,193,370,211,177,218,270,313,317,353,383,"Tmem88"
"ENSMUSG00000045441","blue",1006,690,336,830,610,470,1022,445,773,407,400,386,785,448,613,"Gprin3"
"ENSMUSG00000045475","brown",0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,"Lce3c"
"ENSMUSG00000045498","turquoise",66,84,65,67,69,56,160,105,127,153,125,142,172,137,239,"Pcdhb3"
"ENSMUSG00000045539","brown",0,0,0,0,0,622,0,0,0,0,0,0,0,2,0,"Sprr3"
"ENSMUSG00000045545","brown",3,0,2,2,0,109,4,0,16,10,8,3,17,5,7,"Krt14"
"ENSMUSG00000045551","blue",183,172,180,199,193,129,324,75,194,119,132,66,214,146,284,"Fpr1"
"ENSMUSG00000045573","blue",97,85,101,113,72,108,132,35,73,25,28,29,74,28,75,"Penk"
"ENSMUSG00000045594","turquoise",474,424,395,590,626,507,993,745,770,696,674,805,824,867,1038,"Glb1"
"ENSMUSG00000045613","grey",624,518,520,967,484,736,1697,586,1102,685,659,590,752,544,1183,"Chrm2"
"ENSMUSG00000045679","turquoise",1033,877,950,1239,1055,1070,2129,1355,1721,1509,1428,1531,1850,1901,2202,"Pqlc3"
"ENSMUSG00000045680","blue",2704,2276,2498,3106,2250,2639,4850,2343,3405,1994,1877,1525,3755,2218,3729,"Tcf21"
"ENSMUSG00000045730","blue",1235,1251,1250,1835,1309,1539,2791,1000,1439,937,1152,955,1734,1296,1560,"Adrb2"
"ENSMUSG00000045763","turquoise",352,290,268,284,383,237,504,664,594,542,463,679,925,695,844,"Basp1"
"ENSMUSG00000045776","brown",16,14,14,13,16,78,29,11,16,6,7,12,5,7,33,"Lrtm1"
"ENSMUSG00000045875","blue",465,425,258,445,176,193,456,267,381,164,198,119,496,224,286,"Adra1a"
"ENSMUSG00000045917","turquoise",321,320,437,477,557,368,653,467,504,489,549,631,543,749,559,"Tmem268"
"ENSMUSG00000045930","blue",8993,6522,7248,12750,8129,8100,17037,5434,9011,7327,6541,6342,9713,5814,10145,"Clec14a"
"ENSMUSG00000046056","brown",64,55,67,82,72,447,144,52,72,46,60,60,81,51,130,"Sbsn"
"ENSMUSG00000046093","blue",197,160,149,367,307,255,444,95,116,178,154,145,134,121,244,"Hpcal4"
"ENSMUSG00000046186","turquoise",54,56,45,69,58,120,174,316,244,295,278,435,306,514,397,"Cd109"
"ENSMUSG00000046230","grey",1195,935,594,1450,1334,1241,2523,917,1763,1313,1154,1269,1530,1388,1957,"Vps13a"
"ENSMUSG00000046280","blue",2433,2103,1748,2301,1786,1645,4081,1647,2681,1510,1543,1482,3051,1660,2831,"She"
"ENSMUSG00000046470","grey",3013,2151,2628,2921,1781,1746,4401,2354,3663,2284,2013,1868,4503,2873,4774,"Sox18"
"ENSMUSG00000046561","blue",276,255,194,261,217,216,412,175,235,192,159,137,276,136,236,"Arsj"
"ENSMUSG00000046743","grey",896,752,514,1397,975,947,2155,743,1317,891,869,1055,1192,1086,1631,"Fat4"
"ENSMUSG00000046748","brown",1,2,0,3,2,72,5,5,4,2,5,6,2,6,7,"Tmem45a2"
"ENSMUSG00000046768","blue",1618,1299,1286,1389,905,907,1772,1239,1489,921,959,1016,1943,1214,1826,"Rhoj"
"ENSMUSG00000046805","turquoise",5765,4918,5264,6422,6617,5689,10411,8310,8618,9571,9370,10168,10238,13892,12020,"Mpeg1"
"ENSMUSG00000046828","turquoise",48,66,90,87,57,110,210,209,131,108,168,86,115,194,206,"Mettl21e"
"ENSMUSG00000046834","turquoise",18,4,9,11,8,35,17,19,19,46,32,40,36,58,22,"Krt1"
"ENSMUSG00000046971","grey",109,128,121,160,267,167,224,107,119,128,148,205,130,188,180,"Pla2g4f"
"ENSMUSG00000046997","turquoise",11,18,13,27,19,19,50,50,47,42,59,73,64,68,72,"Spsb4"
"ENSMUSG00000047228","turquoise",244,178,132,304,180,208,624,342,386,306,255,296,686,262,545,"A2ml1"
"ENSMUSG00000047250","turquoise",1367,1329,1700,1789,2135,1450,2769,2088,2118,2145,2356,2582,2582,2864,2846,"Ptgs1"
"ENSMUSG00000047281","blue",263,241,217,107,137,250,194,130,264,113,95,120,411,151,258,"Sfn"
"ENSMUSG00000047330","turquoise",165,155,177,308,154,221,404,387,314,306,438,533,392,436,415,"Kcne4"
"ENSMUSG00000047419","brown",488,395,265,538,322,963,873,276,664,296,274,373,456,334,853,"Cmya5"
"ENSMUSG00000047496","turquoise",69,61,44,88,58,63,151,86,108,108,157,141,133,152,191,"Rnf152"
"ENSMUSG00000047528","brown",2,52,1,6,1,38,16,7,3,38,4,2,5,4,9,"Als2cr12"
"ENSMUSG00000047586","brown",8,8,5,13,2,138,15,2,13,8,13,5,12,10,16,"Nccrp1"
"ENSMUSG00000047592","turquoise",23,20,19,22,24,27,46,78,58,94,71,118,69,91,106,"Nxpe5"
"ENSMUSG00000047669","blue",324,276,335,459,376,236,537,204,329,366,313,331,449,240,374,"Msl3l2"
"ENSMUSG00000047793","grey",860,818,455,1103,913,745,1876,699,923,679,842,766,878,687,1486,"Sned1"
"ENSMUSG00000047798","turquoise",406,329,468,493,550,351,808,565,543,540,738,832,544,927,774,"Cd300lf"
"ENSMUSG00000047884","brown",7,4,3,2,4,43,7,0,2,1,9,3,3,1,6,"Klk9"
"ENSMUSG00000047909","grey",481,441,431,823,614,513,1324,463,556,513,656,663,593,493,815,"Ankrd16"
"ENSMUSG00000047945","turquoise",416,369,440,462,552,411,720,759,803,713,683,757,1054,889,1115,"Marcksl1"
"ENSMUSG00000047959","blue",171,130,63,228,201,122,276,80,199,140,127,91,152,113,218,"Kcna3"
"ENSMUSG00000048078","turquoise",72,66,52,94,65,85,167,132,153,152,140,236,168,184,209,"Tenm4"
"ENSMUSG00000048126","turquoise",3808,3189,2195,3601,2724,2552,5270,3862,4601,4203,4295,4526,4974,4599,6847,"Col6a3"
"ENSMUSG00000048234","turquoise",794,696,878,1040,1117,827,1685,1321,1238,1203,1213,1494,1556,1631,1565,"Rnf149"
"ENSMUSG00000048271","grey",1466,1265,933,1926,1588,1449,2743,1199,1565,1209,1350,1414,1537,1223,2072,"Rbm33"
"ENSMUSG00000048373","blue",288,188,283,289,215,317,479,157,256,162,171,186,277,196,289,"Fgfbp1"
"ENSMUSG00000048458","turquoise",737,643,522,507,470,542,1207,1191,1350,807,884,1168,1454,1242,1759,"Fam212b"
"ENSMUSG00000048480","turquoise",112,52,55,79,143,132,134,205,113,205,204,188,185,334,219,"Cxcr1"
"ENSMUSG00000048482","turquoise",581,546,682,688,702,691,1630,980,1443,749,678,987,1403,1307,1935,"Bdnf"
"ENSMUSG00000048489","turquoise",466,499,526,917,563,516,1299,550,657,643,809,885,811,999,940,"8430408G22Rik"
"ENSMUSG00000048572","turquoise",498,532,511,737,748,717,1271,1116,1270,492,722,797,1480,973,1174,"Tmem252"
"ENSMUSG00000048612","turquoise",4328,3431,3348,4391,4856,3950,7287,5177,5583,5655,5415,7100,6635,7999,7340,"Myof"
"ENSMUSG00000048677","turquoise",487,448,417,402,506,383,1061,742,807,475,568,687,791,882,1335,"Tpcn2"
"ENSMUSG00000048706","blue",1614,1277,1315,1612,1324,1516,2384,980,1695,1106,1061,1191,1925,1175,1974,"Lurap1l"
"ENSMUSG00000048756","grey",3160,2504,3044,2632,2172,2478,4835,2882,3944,2441,3618,2576,4174,4344,4206,"Foxo3"
"ENSMUSG00000048779","turquoise",296,229,213,321,272,240,515,475,459,464,427,490,511,503,642,"P2ry6"
"ENSMUSG00000048852","blue",80,109,84,109,79,91,114,49,109,66,40,45,43,52,104,"Gm12185"
"ENSMUSG00000048878","blue",2258,1994,2118,1856,1848,1727,3653,1940,2652,1362,1456,1611,2993,2046,2865,"Hexim1"
"ENSMUSG00000048965","turquoise",87,67,81,130,109,80,177,147,144,174,171,202,148,176,215,"Mrgpre"
"ENSMUSG00000048988","blue",945,866,642,670,834,678,894,529,752,602,506,694,924,737,979,"Elfn1"
"ENSMUSG00000049001","turquoise",4537,4166,4768,6232,6746,5116,12268,9052,11459,9666,8589,11649,11465,10439,12708,"Ndnf"
"ENSMUSG00000049044","blue",969,842,942,1119,867,729,1808,604,1050,760,758,664,1112,815,1465,"Rapgef4"
"ENSMUSG00000049103","turquoise",539,390,408,778,505,510,1235,567,662,869,763,831,808,600,940,"Ccr2"
"ENSMUSG00000049134","brown",157,168,118,187,125,521,318,120,332,130,110,181,185,170,297,"Nrap"
"ENSMUSG00000049173","brown",0,0,0,0,0,33,0,2,1,0,0,0,0,0,0,"Myoz3"
"ENSMUSG00000049281","grey",1824,2083,2083,3488,2464,2493,5538,1926,3498,2422,2409,2208,3784,2225,3509,"Scn3b"
"ENSMUSG00000049307","turquoise",184,218,236,229,340,208,310,311,362,309,304,355,443,515,423,"Fut4"
"ENSMUSG00000049382","grey",4232,3606,4398,3336,4348,3311,5845,3710,5070,3376,3298,3865,6892,4084,5954,"Krt8"
"ENSMUSG00000049521","blue",2908,2570,2578,2642,2378,2360,4599,2292,3198,1863,1842,2090,4006,2372,4155,"Cdc42ep1"
"ENSMUSG00000049593","brown",0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,"Lce1h"
"ENSMUSG00000049625","turquoise",632,474,575,663,639,563,1005,732,681,925,914,865,900,1160,1039,"Tifab"
"ENSMUSG00000049723","turquoise",331,258,312,240,470,361,794,4479,1201,3697,2480,7509,2535,5988,2823,"Mmp12"
"ENSMUSG00000049751","grey",1820,1603,2390,1946,1933,1658,2950,1898,2035,1597,1506,1696,2670,2045,2484,"Rpl36al"
